"","DateTime","h","q_cfs"
"17598",2017-12-28 07:18:00,903.996,187.6
"17599",2017-12-28 07:33:00,903.996,186
"17600",2017-12-28 07:48:00,903.999,186
"17601",2017-12-28 08:03:00,904,186
"17602",2017-12-28 08:18:00,904.003,186
"17603",2017-12-28 08:33:00,904.001,186
"17604",2017-12-28 08:48:00,903.996,186
"17605",2017-12-28 09:03:00,903.995,186
"17606",2017-12-28 09:18:00,903.995,186
"17607",2017-12-28 09:33:00,903.995,186
"17608",2017-12-28 09:48:00,903.997,186
"17609",2017-12-28 10:03:00,903.996,186
"17610",2017-12-28 10:18:00,903.996,186
"17611",2017-12-28 10:33:00,903.993,186
"17612",2017-12-28 10:48:00,903.994,186
"17613",2017-12-28 11:03:00,903.993,186
"17614",2017-12-28 11:18:00,903.992,186
"17615",2017-12-28 11:33:00,903.991,186
"17616",2017-12-28 11:48:00,903.988,186
"17617",2017-12-28 12:03:00,903.987,186
"17618",2017-12-28 12:18:00,903.986,186
"17619",2017-12-28 12:33:00,903.986,186
"17620",2017-12-28 12:48:00,903.984,186
"17621",2017-12-28 13:03:00,903.985,186
"17622",2017-12-28 13:18:00,903.983,186
"17623",2017-12-28 13:33:00,903.985,186
"17624",2017-12-28 13:48:00,903.988,186
"17625",2017-12-28 14:03:00,903.991,186
"17626",2017-12-28 14:18:00,903.993,186
"17627",2017-12-28 14:33:00,903.993,186
"17628",2017-12-28 14:48:00,903.993,186
"17629",2017-12-28 15:03:00,903.994,186
"17630",2017-12-28 15:18:00,903.992,186
"17631",2017-12-28 15:33:00,903.991,186
"17632",2017-12-28 15:48:00,903.99,186
"17633",2017-12-28 16:03:00,903.988,186
"17634",2017-12-28 16:18:00,903.99,186
"17635",2017-12-28 16:33:00,903.995,186
"17636",2017-12-28 16:48:00,903.998,186
"17637",2017-12-28 17:03:00,904,186
"17638",2017-12-28 17:18:00,904.002,186
"17639",2017-12-28 17:33:00,904.003,186
"17640",2017-12-28 17:48:00,904.004,186
"17641",2017-12-28 18:03:00,904.004,186
"17642",2017-12-28 18:18:00,904.004,186
"17643",2017-12-28 18:33:00,904.009,186
"17644",2017-12-28 18:48:00,904.009,185.6
"17645",2017-12-28 19:03:00,904.007,184
"17646",2017-12-28 19:18:00,904.004,184
"17647",2017-12-28 19:33:00,904.001,184
"17648",2017-12-28 19:48:00,904.004,184
"17649",2017-12-28 20:03:00,904.005,184
"17650",2017-12-28 20:18:00,904.008,184
"17651",2017-12-28 20:33:00,904.007,184
"17652",2017-12-28 20:48:00,904.005,184
"17653",2017-12-28 21:03:00,904.003,184
"17654",2017-12-28 21:18:00,904,184
"17655",2017-12-28 21:33:00,903.998,184
"17656",2017-12-28 21:48:00,904,184
"17657",2017-12-28 22:03:00,904,184
"17658",2017-12-28 22:18:00,904.002,184
"17659",2017-12-28 22:33:00,904.002,184
"17660",2017-12-28 22:48:00,904.002,184
"17661",2017-12-28 23:03:00,904.002,184
"17662",2017-12-28 23:18:00,904.001,184
"17663",2017-12-28 23:33:00,904.001,184
"17664",2017-12-28 23:48:00,904.001,184
"17665",2017-12-29 00:03:00,903.999,184
"17666",2017-12-29 00:18:00,903.997,184
"17667",2017-12-29 00:33:00,903.996,184
"17668",2017-12-29 00:48:00,903.999,184
"17669",2017-12-29 01:03:00,903.996,184
"17670",2017-12-29 01:18:00,903.994,184
"17671",2017-12-29 01:33:00,903.995,184
"17672",2017-12-29 01:48:00,903.994,184
"17673",2017-12-29 02:03:00,903.992,184
"17674",2017-12-29 02:18:00,903.989,184
"17675",2017-12-29 02:33:00,903.994,184
"17676",2017-12-29 02:48:00,903.994,184
"17677",2017-12-29 03:03:00,904.001,184
"17678",2017-12-29 03:18:00,904.007,184
"17679",2017-12-29 03:33:00,904.003,184
"17680",2017-12-29 03:48:00,903.999,184
"17681",2017-12-29 04:03:00,903.992,184
"17682",2017-12-29 04:18:00,903.985,184
"17683",2017-12-29 04:33:00,903.987,184
"17684",2017-12-29 04:48:00,903.992,184
"17685",2017-12-29 05:03:00,903.994,184
"17686",2017-12-29 05:18:00,903.997,184
"17687",2017-12-29 05:33:00,904.001,184
"17688",2017-12-29 05:48:00,903.999,184
"17689",2017-12-29 06:03:00,903.999,184
"17690",2017-12-29 06:18:00,903.998,184
"17691",2017-12-29 06:33:00,903.995,184
"17692",2017-12-29 06:48:00,903.999,184
"17693",2017-12-29 07:03:00,904.001,184
"17694",2017-12-29 07:18:00,904.003,184
"17695",2017-12-29 07:33:00,904.003,184
"17696",2017-12-29 07:48:00,903.999,184
"17697",2017-12-29 08:03:00,903.995,184
"17698",2017-12-29 08:18:00,903.998,184
"17699",2017-12-29 08:33:00,904,184
"17700",2017-12-29 08:48:00,903.997,184
"17701",2017-12-29 09:03:00,903.996,184
"17702",2017-12-29 09:18:00,903.994,184
"17703",2017-12-29 09:33:00,903.994,184
"17704",2017-12-29 09:48:00,903.996,184
"17705",2017-12-29 10:03:00,903.998,184
"17706",2017-12-29 10:18:00,903.996,184
"17707",2017-12-29 10:33:00,903.993,184
"17708",2017-12-29 10:48:00,903.991,184
"17709",2017-12-29 11:03:00,903.991,184
"17710",2017-12-29 11:18:00,903.99,184
"17711",2017-12-29 11:33:00,903.987,184
"17712",2017-12-29 11:48:00,903.984,184
"17713",2017-12-29 12:03:00,903.985,184
"17714",2017-12-29 12:18:00,903.984,184
"17715",2017-12-29 12:33:00,903.984,184
"17716",2017-12-29 12:48:00,903.984,184
"17717",2017-12-29 13:03:00,903.984,184
"17718",2017-12-29 13:18:00,903.984,184
"17719",2017-12-29 13:33:00,903.986,184
"17720",2017-12-29 13:48:00,903.987,184
"17721",2017-12-29 14:03:00,903.989,184
"17722",2017-12-29 14:18:00,903.994,184
"17723",2017-12-29 14:33:00,903.992,184.4
"17724",2017-12-29 14:48:00,903.992,186
"17725",2017-12-29 15:03:00,903.993,186
"17726",2017-12-29 15:18:00,903.995,186
"17727",2017-12-29 15:33:00,903.995,186
"17728",2017-12-29 15:48:00,903.998,186
"17729",2017-12-29 16:03:00,903.998,186
"17730",2017-12-29 16:18:00,904.001,186
"17731",2017-12-29 16:33:00,904.002,186
"17732",2017-12-29 16:48:00,904.003,186
"17733",2017-12-29 17:03:00,904.008,186
"17734",2017-12-29 17:18:00,904.009,186
"17735",2017-12-29 17:33:00,904.009,186
"17736",2017-12-29 17:48:00,904.013,186
"17737",2017-12-29 18:03:00,904.017,186
"17738",2017-12-29 18:18:00,904.019,186
"17739",2017-12-29 18:33:00,904.02,186
"17740",2017-12-29 18:48:00,904.019,186.4
"17741",2017-12-29 19:03:00,904.02,188
"17742",2017-12-29 19:18:00,904.019,188
"17743",2017-12-29 19:33:00,904.019,188
"17744",2017-12-29 19:48:00,904.018,188
"17745",2017-12-29 20:03:00,904.014,188.4
"17746",2017-12-29 20:18:00,904.015,190
"17747",2017-12-29 20:33:00,904.014,190.2
"17748",2017-12-29 20:48:00,904.013,191
"17749",2017-12-29 21:03:00,904.012,191
"17750",2017-12-29 21:18:00,904.009,191
"17751",2017-12-29 21:33:00,904.011,191
"17752",2017-12-29 21:48:00,904.014,191
"17753",2017-12-29 22:03:00,904.014,191
"17754",2017-12-29 22:18:00,904.015,191
"17755",2017-12-29 22:33:00,904.015,191
"17756",2017-12-29 22:48:00,904.01,191
"17757",2017-12-29 23:03:00,904.011,191
"17758",2017-12-29 23:18:00,904.01,191
"17759",2017-12-29 23:33:00,904.008,191
"17760",2017-12-29 23:48:00,904.008,191
"17761",2017-12-30 00:03:00,904.009,191
"17762",2017-12-30 00:18:00,904.01,191
"17763",2017-12-30 00:33:00,904.008,191
"17764",2017-12-30 00:48:00,904.01,191
"17765",2017-12-30 01:03:00,904.01,191
"17766",2017-12-30 01:18:00,904.009,191
"17767",2017-12-30 01:33:00,904.009,191
"17768",2017-12-30 01:48:00,904.008,191
"17769",2017-12-30 02:03:00,904.01,191
"17770",2017-12-30 02:18:00,904.009,191
"17771",2017-12-30 02:33:00,904.01,191
"17772",2017-12-30 02:48:00,904.007,191
"17773",2017-12-30 03:03:00,904.006,191
"17774",2017-12-30 03:18:00,904.005,191
"17775",2017-12-30 03:33:00,904.008,191
"17776",2017-12-30 03:48:00,904.008,191
"17777",2017-12-30 04:03:00,904.004,191
"17778",2017-12-30 04:18:00,904.004,191
"17779",2017-12-30 04:33:00,904.004,191
"17780",2017-12-30 04:48:00,904.004,191
"17781",2017-12-30 05:03:00,904.007,191
"17782",2017-12-30 05:18:00,904.01,191
"17783",2017-12-30 05:33:00,904.011,191
"17784",2017-12-30 05:48:00,904.013,191
"17785",2017-12-30 06:03:00,904.012,191
"17786",2017-12-30 06:18:00,904.01,191
"17787",2017-12-30 06:33:00,904.01,191
"17788",2017-12-30 06:48:00,904.006,191
"17789",2017-12-30 07:03:00,904.005,191
"17790",2017-12-30 07:18:00,904.003,191
"17791",2017-12-30 07:33:00,904.005,191
"17792",2017-12-30 07:48:00,904.005,191
"17793",2017-12-30 08:03:00,904.007,191
"17794",2017-12-30 08:18:00,904.011,191
"17795",2017-12-30 08:33:00,904.008,191
"17796",2017-12-30 08:48:00,904.008,191
"17797",2017-12-30 09:03:00,904.006,191
"17798",2017-12-30 09:18:00,904.002,191.4
"17799",2017-12-30 09:33:00,904.001,193
"17800",2017-12-30 09:48:00,904.002,193
"17801",2017-12-30 10:03:00,904.002,193
"17802",2017-12-30 10:18:00,904.003,193
"17803",2017-12-30 10:33:00,904.004,193
"17804",2017-12-30 10:48:00,904.001,193
"17805",2017-12-30 11:03:00,904.001,193
"17806",2017-12-30 11:18:00,903.998,193
"17807",2017-12-30 11:33:00,903.996,193
"17808",2017-12-30 11:48:00,903.994,193
"17809",2017-12-30 12:03:00,903.99,193
"17810",2017-12-30 12:18:00,903.991,193
"17811",2017-12-30 12:33:00,903.992,193
"17812",2017-12-30 12:48:00,903.993,193
"17813",2017-12-30 13:03:00,903.993,193
"17814",2017-12-30 13:18:00,903.996,193
"17815",2017-12-30 13:33:00,903.995,193
"17816",2017-12-30 13:48:00,903.996,193
"17817",2017-12-30 14:03:00,903.994,193
"17818",2017-12-30 14:18:00,903.994,193
"17819",2017-12-30 14:33:00,903.996,193
"17820",2017-12-30 14:48:00,903.996,193
"17821",2017-12-30 15:03:00,903.996,193
"17822",2017-12-30 15:18:00,904,193
"17823",2017-12-30 15:33:00,903.999,193
"17824",2017-12-30 15:48:00,904.001,193
"17825",2017-12-30 16:03:00,904.003,193
"17826",2017-12-30 16:18:00,904.002,193
"17827",2017-12-30 16:33:00,904.004,192.6
"17828",2017-12-30 16:48:00,904.006,191
"17829",2017-12-30 17:03:00,904.007,191
"17830",2017-12-30 17:18:00,904.01,191
"17831",2017-12-30 17:33:00,904.01,191
"17832",2017-12-30 17:48:00,904.014,191
"17833",2017-12-30 18:03:00,904.016,191
"17834",2017-12-30 18:18:00,904.016,191
"17835",2017-12-30 18:33:00,904.018,191
"17836",2017-12-30 18:48:00,904.018,191
"17837",2017-12-30 19:03:00,904.019,191
"17838",2017-12-30 19:18:00,904.018,191
"17839",2017-12-30 19:33:00,904.019,191
"17840",2017-12-30 19:48:00,904.02,191
"17841",2017-12-30 20:03:00,904.019,191
"17842",2017-12-30 20:18:00,904.014,191.4
"17843",2017-12-30 20:33:00,904.016,193
"17844",2017-12-30 20:48:00,904.016,193
"17845",2017-12-30 21:03:00,904.017,193
"17846",2017-12-30 21:18:00,904.018,193
"17847",2017-12-30 21:33:00,904.016,193
"17848",2017-12-30 21:48:00,904.015,193
"17849",2017-12-30 22:03:00,904.015,193
"17850",2017-12-30 22:18:00,904.015,193
"17851",2017-12-30 22:33:00,904.016,193
"17852",2017-12-30 22:48:00,904.018,193
"17853",2017-12-30 23:03:00,904.018,193
"17854",2017-12-30 23:18:00,904.015,193
"17855",2017-12-30 23:33:00,904.013,193
"17856",2017-12-30 23:48:00,904.011,193
"17857",2017-12-31 00:03:00,904.01,193
"17858",2017-12-31 00:18:00,904.01,193
"17859",2017-12-31 00:33:00,904.01,193
"17860",2017-12-31 00:48:00,904.012,193
"17861",2017-12-31 01:03:00,904.009,193
"17862",2017-12-31 01:18:00,904.008,193
"17863",2017-12-31 01:33:00,904.009,193
"17864",2017-12-31 01:48:00,904.009,193.4
"17865",2017-12-31 02:03:00,904.009,195
"17866",2017-12-31 02:18:00,904.008,195
"17867",2017-12-31 02:33:00,904.01,195
"17868",2017-12-31 02:48:00,904.007,195
"17869",2017-12-31 03:03:00,904.007,195
"17870",2017-12-31 03:18:00,904.009,195
"17871",2017-12-31 03:33:00,904.012,195
"17872",2017-12-31 03:48:00,904.011,195
"17873",2017-12-31 04:03:00,904.012,195
"17874",2017-12-31 04:18:00,904.01,195
"17875",2017-12-31 04:33:00,904.006,195
"17876",2017-12-31 04:48:00,904.006,195
"17877",2017-12-31 05:03:00,904.006,195
"17878",2017-12-31 05:18:00,904.006,195
"17879",2017-12-31 05:33:00,904.01,195
"17880",2017-12-31 05:48:00,904.01,195
"17881",2017-12-31 06:03:00,904.011,195
"17882",2017-12-31 06:18:00,904.01,195
"17883",2017-12-31 06:33:00,904.01,195
"17884",2017-12-31 06:48:00,904.009,195
"17885",2017-12-31 07:03:00,904.011,195
"17886",2017-12-31 07:18:00,904.009,195
"17887",2017-12-31 07:33:00,904.009,195
"17888",2017-12-31 07:48:00,904.011,195
"17889",2017-12-31 08:03:00,904.016,195
"17890",2017-12-31 08:18:00,904.017,195
"17891",2017-12-31 08:33:00,904.017,195
"17892",2017-12-31 08:48:00,904.015,195
"17893",2017-12-31 09:03:00,904.009,195
"17894",2017-12-31 09:18:00,904.008,195
"17895",2017-12-31 09:33:00,904.006,195
"17896",2017-12-31 09:48:00,904.007,195
"17897",2017-12-31 10:03:00,904.008,195
"17898",2017-12-31 10:18:00,904.007,195
"17899",2017-12-31 10:33:00,904.008,195
"17900",2017-12-31 10:48:00,904.009,195
"17901",2017-12-31 11:03:00,904.009,195
"17902",2017-12-31 11:18:00,904.006,195
"17903",2017-12-31 11:33:00,904.002,195
"17904",2017-12-31 11:48:00,903.998,195
"17905",2017-12-31 12:03:00,903.997,195
"17906",2017-12-31 12:18:00,903.998,195
"17907",2017-12-31 12:33:00,904,195
"17908",2017-12-31 12:48:00,904,195
"17909",2017-12-31 13:03:00,904,195
"17910",2017-12-31 13:18:00,904.002,195
"17911",2017-12-31 13:33:00,904.002,195
"17912",2017-12-31 13:48:00,903.999,195
"17913",2017-12-31 14:03:00,904,195
"17914",2017-12-31 14:18:00,904,195
"17915",2017-12-31 14:33:00,904.001,195
"17916",2017-12-31 14:48:00,904.001,195
"17917",2017-12-31 15:03:00,904.003,195
"17918",2017-12-31 15:18:00,904.005,195
"17919",2017-12-31 15:33:00,904.005,195
"17920",2017-12-31 15:48:00,904.008,195
"17921",2017-12-31 16:03:00,904.009,195
"17922",2017-12-31 16:18:00,904.011,195
"17923",2017-12-31 16:33:00,904.012,195
"17924",2017-12-31 16:48:00,904.014,195
"17925",2017-12-31 17:03:00,904.015,195
"17926",2017-12-31 17:18:00,904.015,195
"17927",2017-12-31 17:33:00,904.016,195
"17928",2017-12-31 17:48:00,904.018,195
"17929",2017-12-31 18:03:00,904.018,195
"17930",2017-12-31 18:18:00,904.019,195
"17931",2017-12-31 18:33:00,904.021,195
"17932",2017-12-31 18:48:00,904.02,195
"17933",2017-12-31 19:03:00,904.02,195
"17934",2017-12-31 19:18:00,904.018,195
"17935",2017-12-31 19:33:00,904.017,195
"17936",2017-12-31 19:48:00,904.019,195
"17937",2017-12-31 20:03:00,904.017,195
"17938",2017-12-31 20:18:00,904.018,195
"17939",2017-12-31 20:33:00,904.018,195
"17940",2017-12-31 20:48:00,904.016,195
"17941",2017-12-31 21:03:00,904.014,195
"17942",2017-12-31 21:18:00,904.013,195
"17943",2017-12-31 21:33:00,904.013,195
"17944",2017-12-31 21:48:00,904.013,195
"17945",2017-12-31 22:03:00,904.013,195
"17946",2017-12-31 22:18:00,904.015,195
"17947",2017-12-31 22:33:00,904.013,195
"17948",2017-12-31 22:48:00,904.014,195
"17949",2017-12-31 23:03:00,904.013,195
"17950",2017-12-31 23:18:00,904.013,195
"17951",2017-12-31 23:33:00,904.015,194.6
"17952",2017-12-31 23:48:00,904.014,193
"17953",2018-01-01 00:03:00,904.013,193
"17954",2018-01-01 00:18:00,904.012,193
"17955",2018-01-01 00:33:00,904.011,193
"17956",2018-01-01 00:48:00,904.009,193
"17957",2018-01-01 01:03:00,904.007,193
"17958",2018-01-01 01:18:00,904.005,193
"17959",2018-01-01 01:33:00,904.007,193
"17960",2018-01-01 01:48:00,904.007,193
"17961",2018-01-01 02:03:00,904.007,193
"17962",2018-01-01 02:18:00,904.009,193
"17963",2018-01-01 02:33:00,904.009,193
"17964",2018-01-01 02:48:00,904.007,193
"17965",2018-01-01 03:03:00,904.009,193
"17966",2018-01-01 03:18:00,904.007,193
"17967",2018-01-01 03:33:00,904.007,193
"17968",2018-01-01 03:48:00,904.006,193
"17969",2018-01-01 04:03:00,904.006,193
"17970",2018-01-01 04:18:00,904.006,193
"17971",2018-01-01 04:33:00,904.006,193
"17972",2018-01-01 04:48:00,904.005,193
"17973",2018-01-01 05:03:00,904.004,193
"17974",2018-01-01 05:18:00,904.006,193
"17975",2018-01-01 05:33:00,904.007,193
"17976",2018-01-01 05:48:00,904.007,193
"17977",2018-01-01 06:03:00,904.007,193
"17978",2018-01-01 06:18:00,904.006,193
"17979",2018-01-01 06:33:00,904.004,193
"17980",2018-01-01 06:48:00,904.007,193
"17981",2018-01-01 07:03:00,904.007,193
"17982",2018-01-01 07:18:00,904.007,193
"17983",2018-01-01 07:33:00,904.006,193
"17984",2018-01-01 07:48:00,904.004,193
"17985",2018-01-01 08:03:00,904.004,193
"17986",2018-01-01 08:18:00,904.006,193
"17987",2018-01-01 08:33:00,904.007,193
"17988",2018-01-01 08:48:00,904.006,192.6
"17989",2018-01-01 09:03:00,904.006,191
"17990",2018-01-01 09:18:00,904.004,191
"17991",2018-01-01 09:33:00,904.006,191
"17992",2018-01-01 09:48:00,904.003,191
"17993",2018-01-01 10:03:00,904.003,191
"17994",2018-01-01 10:18:00,904.004,191
"17995",2018-01-01 10:33:00,904.001,191
"17996",2018-01-01 10:48:00,904,191
"17997",2018-01-01 11:03:00,903.998,191
"17998",2018-01-01 11:18:00,903.995,191
"17999",2018-01-01 11:33:00,903.993,191
"18000",2018-01-01 11:48:00,903.992,191
"18001",2018-01-01 12:03:00,903.989,191
"18002",2018-01-01 12:18:00,903.989,191
"18003",2018-01-01 12:33:00,903.993,191
"18004",2018-01-01 12:48:00,903.994,191
"18005",2018-01-01 13:03:00,903.994,191
"18006",2018-01-01 13:18:00,903.993,191
"18007",2018-01-01 13:33:00,903.993,191
"18008",2018-01-01 13:48:00,903.995,191.4
"18009",2018-01-01 14:03:00,903.999,193
"18010",2018-01-01 14:18:00,904.001,193
"18011",2018-01-01 14:33:00,904.001,193
"18012",2018-01-01 14:48:00,904,193
"18013",2018-01-01 15:03:00,904.001,193
"18014",2018-01-01 15:18:00,904.003,193
"18015",2018-01-01 15:33:00,904.005,193
"18016",2018-01-01 15:48:00,904.006,193
"18017",2018-01-01 16:03:00,904.006,193
"18018",2018-01-01 16:18:00,904.007,193
"18019",2018-01-01 16:33:00,904.007,193
"18020",2018-01-01 16:48:00,904.007,193
"18021",2018-01-01 17:03:00,904.008,193
"18022",2018-01-01 17:18:00,904.007,193
"18023",2018-01-01 17:33:00,904.007,193
"18024",2018-01-01 17:48:00,904.01,193
"18025",2018-01-01 18:03:00,904.011,193
"18026",2018-01-01 18:18:00,904.011,193
"18027",2018-01-01 18:33:00,904.013,193
"18028",2018-01-01 18:48:00,904.014,193
"18029",2018-01-01 19:03:00,904.016,193
"18030",2018-01-01 19:18:00,904.019,193
"18031",2018-01-01 19:33:00,904.021,193
"18032",2018-01-01 19:48:00,904.02,193
"18033",2018-01-01 20:03:00,904.016,193
"18034",2018-01-01 20:18:00,904.014,193
"18035",2018-01-01 20:33:00,904.013,193
"18036",2018-01-01 20:48:00,904.013,193
"18037",2018-01-01 21:03:00,904.014,193
"18038",2018-01-01 21:18:00,904.011,193
"18039",2018-01-01 21:33:00,904.012,193
"18040",2018-01-01 21:48:00,904.011,193
"18041",2018-01-01 22:03:00,904.01,193
"18042",2018-01-01 22:18:00,904.01,193
"18043",2018-01-01 22:33:00,904.01,193
"18044",2018-01-01 22:48:00,904.011,193
"18045",2018-01-01 23:03:00,904.007,193
"18046",2018-01-01 23:18:00,904.009,192.6
"18047",2018-01-01 23:33:00,904.009,191
"18048",2018-01-01 23:48:00,904.008,191
"18049",2018-01-02 00:03:00,904.008,191
"18050",2018-01-02 00:18:00,904.01,191
"18051",2018-01-02 00:33:00,904.006,191
"18052",2018-01-02 00:48:00,904.006,191
"18053",2018-01-02 01:03:00,904.008,191
"18054",2018-01-02 01:18:00,904.009,191
"18055",2018-01-02 01:33:00,904.009,191
"18056",2018-01-02 01:48:00,904.009,191
"18057",2018-01-02 02:03:00,904.011,191
"18058",2018-01-02 02:18:00,904.013,191
"18059",2018-01-02 02:33:00,904.012,191
"18060",2018-01-02 02:48:00,904.013,191
"18061",2018-01-02 03:03:00,904.012,191
"18062",2018-01-02 03:18:00,904.011,191
"18063",2018-01-02 03:33:00,904.009,191
"18064",2018-01-02 03:48:00,904.006,191
"18065",2018-01-02 04:03:00,904.005,191
"18066",2018-01-02 04:18:00,904.004,191
"18067",2018-01-02 04:33:00,904.002,191
"18068",2018-01-02 04:48:00,904.004,191
"18069",2018-01-02 05:03:00,904.006,191
"18070",2018-01-02 05:18:00,904.006,191.4
"18071",2018-01-02 05:33:00,904.005,193
"18072",2018-01-02 05:48:00,904.005,193
"18073",2018-01-02 06:03:00,904.009,193
"18074",2018-01-02 06:18:00,904.01,193
"18075",2018-01-02 06:33:00,904.009,193
"18076",2018-01-02 06:48:00,904.01,193
"18077",2018-01-02 07:03:00,904.01,193
"18078",2018-01-02 07:18:00,904.009,193
"18079",2018-01-02 07:33:00,904.013,193
"18080",2018-01-02 07:48:00,904.013,193
"18081",2018-01-02 08:03:00,904.012,193
"18082",2018-01-02 08:18:00,904.012,193
"18083",2018-01-02 08:33:00,904.016,193
"18084",2018-01-02 08:48:00,904.013,193
"18085",2018-01-02 09:03:00,904.014,193
"18086",2018-01-02 09:18:00,904.013,193
"18087",2018-01-02 09:33:00,904.012,193
"18088",2018-01-02 09:48:00,904.01,193
"18089",2018-01-02 10:03:00,904.009,193
"18090",2018-01-02 10:18:00,904.005,193
"18091",2018-01-02 10:33:00,904.007,193
"18092",2018-01-02 10:48:00,904.006,193
"18093",2018-01-02 11:03:00,904.003,193
"18094",2018-01-02 11:18:00,904.004,193
"18095",2018-01-02 11:33:00,904.002,193.4
"18096",2018-01-02 11:48:00,904.001,195
"18097",2018-01-02 12:03:00,904,195
"18098",2018-01-02 12:18:00,903.998,195
"18099",2018-01-02 12:33:00,903.996,195
"18100",2018-01-02 12:48:00,903.996,195
"18101",2018-01-02 13:03:00,903.999,195
"18102",2018-01-02 13:18:00,903.997,195
"18103",2018-01-02 13:33:00,903.997,195
"18104",2018-01-02 13:48:00,903.998,195
"18105",2018-01-02 14:03:00,903.997,195
"18106",2018-01-02 14:18:00,904.001,195
"18107",2018-01-02 14:33:00,904.003,195
"18108",2018-01-02 14:48:00,904.002,195
"18109",2018-01-02 15:03:00,904.005,195
"18110",2018-01-02 15:18:00,904.007,195
"18111",2018-01-02 15:33:00,904.01,195
"18112",2018-01-02 15:48:00,904.012,195
"18113",2018-01-02 16:03:00,904.012,195
"18114",2018-01-02 16:18:00,904.014,195
"18115",2018-01-02 16:33:00,904.016,195
"18116",2018-01-02 16:48:00,904.014,195
"18117",2018-01-02 17:03:00,904.013,195
"18118",2018-01-02 17:18:00,904.015,195
"18119",2018-01-02 17:33:00,904.017,195
"18120",2018-01-02 17:48:00,904.016,195
"18121",2018-01-02 18:03:00,904.02,195
"18122",2018-01-02 18:18:00,904.021,195
"18123",2018-01-02 18:33:00,904.022,195
"18124",2018-01-02 18:48:00,904.022,195
"18125",2018-01-02 19:03:00,904.025,195
"18126",2018-01-02 19:18:00,904.024,195
"18127",2018-01-02 19:33:00,904.025,195
"18128",2018-01-02 19:48:00,904.026,195
"18129",2018-01-02 20:03:00,904.024,195
"18130",2018-01-02 20:18:00,904.026,195
"18131",2018-01-02 20:33:00,904.023,195
"18132",2018-01-02 20:48:00,904.02,195
"18133",2018-01-02 21:03:00,904.019,195
"18134",2018-01-02 21:18:00,904.017,195
"18135",2018-01-02 21:33:00,904.018,195
"18136",2018-01-02 21:48:00,904.018,195
"18137",2018-01-02 22:03:00,904.016,195
"18138",2018-01-02 22:18:00,904.016,195
"18139",2018-01-02 22:33:00,904.019,195
"18140",2018-01-02 22:48:00,904.02,195
"18141",2018-01-02 23:03:00,904.017,195
"18142",2018-01-02 23:18:00,904.018,195
"18143",2018-01-02 23:33:00,904.015,195
"18144",2018-01-02 23:48:00,904.015,195.4
"18145",2018-01-03 00:03:00,904.015,197
"18146",2018-01-03 00:18:00,904.014,197
"18147",2018-01-03 00:33:00,904.014,197
"18148",2018-01-03 00:48:00,904.014,197
"18149",2018-01-03 01:03:00,904.013,197
"18150",2018-01-03 01:18:00,904.013,197
"18151",2018-01-03 01:33:00,904.014,197
"18152",2018-01-03 01:48:00,904.016,197
"18153",2018-01-03 02:03:00,904.017,197
"18154",2018-01-03 02:18:00,904.017,197
"18155",2018-01-03 02:33:00,904.015,197
"18156",2018-01-03 02:48:00,904.015,197
"18157",2018-01-03 03:03:00,904.016,197
"18158",2018-01-03 03:18:00,904.014,197
"18159",2018-01-03 03:33:00,904.011,197
"18160",2018-01-03 03:48:00,904.011,197
"18161",2018-01-03 04:03:00,904.01,197
"18162",2018-01-03 04:18:00,904.01,197
"18163",2018-01-03 04:33:00,904.011,197
"18164",2018-01-03 04:48:00,904.011,197
"18165",2018-01-03 05:03:00,904.012,197
"18166",2018-01-03 05:18:00,904.009,197
"18167",2018-01-03 05:33:00,904.01,197
"18168",2018-01-03 05:48:00,904.008,197
"18169",2018-01-03 06:03:00,904.008,197
"18170",2018-01-03 06:18:00,904.011,197
"18171",2018-01-03 06:33:00,904.012,197
"18172",2018-01-03 06:48:00,904.012,196.6
"18173",2018-01-03 07:03:00,904.012,195
"18174",2018-01-03 07:18:00,904.013,195
"18175",2018-01-03 07:33:00,904.01,195
"18176",2018-01-03 07:48:00,904.012,195
"18177",2018-01-03 08:03:00,904.014,195
"18178",2018-01-03 08:18:00,904.012,195
"18179",2018-01-03 08:33:00,904.012,195
"18180",2018-01-03 08:48:00,904.011,195
"18181",2018-01-03 09:03:00,904.011,195
"18182",2018-01-03 09:18:00,904.012,195
"18183",2018-01-03 09:33:00,904.012,195
"18184",2018-01-03 09:48:00,904.013,195
"18185",2018-01-03 10:03:00,904.012,195
"18186",2018-01-03 10:18:00,904.01,195
"18187",2018-01-03 10:33:00,904.008,195
"18188",2018-01-03 10:48:00,904.007,195
"18189",2018-01-03 11:03:00,904.004,195
"18190",2018-01-03 11:18:00,903.999,195
"18191",2018-01-03 11:33:00,903.997,195
"18192",2018-01-03 11:48:00,903.995,195
"18193",2018-01-03 12:03:00,903.993,195
"18194",2018-01-03 12:18:00,903.996,195
"18195",2018-01-03 12:33:00,903.995,195
"18196",2018-01-03 12:48:00,903.995,195
"18197",2018-01-03 13:03:00,903.995,195
"18198",2018-01-03 13:18:00,903.995,195
"18199",2018-01-03 13:33:00,903.994,195
"18200",2018-01-03 13:48:00,903.997,195.4
"18201",2018-01-03 14:03:00,903.996,197
"18202",2018-01-03 14:18:00,903.998,197
"18203",2018-01-03 14:33:00,903.996,197
"18204",2018-01-03 14:48:00,903.997,197
